Name,Latitude,Longitude,MatchStatus,PlaceID,OsmID,Dist_m,Rating,UserRatingsTotal,URL,OpeningHours
Food,18.6048717,98.7918527,osm_only,NA,2544996945,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.7684187,98.868852,osm_only,NA,2548920986,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Sudsanan,18.7993979,98.9738953,osm_only,NA,2554099859,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Coffee de Trains,18.783889,99.0169774,osm_only,NA,2562531648,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.6873889,98.9470885,osm_only,NA,2576988506,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.6894215,98.9433618,osm_only,NA,2576988539,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.6876437,98.9472499,osm_only,NA,2576988679,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Game Online & Internet,18.766579,99.0835219,osm_only,NA,2581625565,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,Mo-Su 09:00-24:00
สันไร่กาแฟ,18.7536402,99.1016741,osm_only,NA,2581627060,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
กาแฟสด,18.7703844,99.085193,osm_only,NA,2582055354,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
คำ-ม่อน,18.7819025,98.9807579,osm_only,NA,2590185727,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,Mo-Su 08:00-18:00
เกียว ไอศครีมกะทิ,18.8791411,99.060984,osm_only,NA,2590253491,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Cafe Blanco,18.7860191,98.9986166,osm_only,NA,2597971867,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Kaffe 151,18.7908106,98.9876772,osm_only,NA,2598509572,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
